Відлущуючий горіховий скраб;Everyuth Naturals;450;https://www.bigbasket.com/media/uploads/p/l/1206765_2-everyuth-naturals-exfoliating-walnut-scrub.jpg;300 г;11
Відлущуючий горіховий скраб;Everyuth Naturals;450;https://www.bigbasket.com/media/uploads/p/l/1211991_1-everyuth-naturals-exfoliating-walnut-scrub.jpg;2х200 гр;11
Курка - льодяник, без залишків антибіотиків, 14-20 шт.;Fresho;290;https://www.bigbasket.com/media/uploads/p/l/10000928_11-fresho-chicken-lollipop-antibiotic-residue-free-10-12-pcs.jpg;500 г;2
Курка - льодяник, без залишків антибіотиків, 7-10 шт.;Fresho;155;https://www.bigbasket.com/media/uploads/p/l/10000929_9-fresho-chicken-lollipop-antibiotic-residue-free.jpg;250 г;2
Курка - льодяник, без залишків антибіотиків, 28-35 шт.;Fresho;527;https://www.bigbasket.com/media/uploads/p/l/10001015_4-fresho-chicken-lollipop-antibiotic-residue-free.jpg;1 кг;2
Сталева каструля Bright Star для Roti/Chapati зі сталевою кришкою;Asian;839;https://www.bigbasket.com/media/uploads/p/l/40199892_7-asian-bright-star-steel-casserole-for-rotichapati-with-steel-lid.jpg;1,2 л;9
Покращений поживний лосьйон для тіла з медом і мигдалем - з олією зародків пшениці та натуральним екраном, глибоке живлення;Joy;315;https://www.bigbasket.com/media/uploads/p/l/40157231_8-joy-honey-almonds-advanced-nourishing-body-lotion.jpg;500 мл;11
Покращений поживний лосьйон для тіла з медом і мигдалем - з олією зародків пшениці та натуральним екраном, глибоке живлення;Joy;470;https://www.bigbasket.com/media/uploads/p/l/40202855_1-joy-honey-almonds-advanced-nourishing-body-lotion.jpg;750 мл;11
Покращений поживний лосьйон для тіла з медом і мигдалем;Joy;630;https://www.bigbasket.com/media/uploads/p/l/1214351_1-joy-honey-almonds-advanced-nourishing-body-lotion.jpg;2х500 мл;11
Білі креветки - середні, неочищені, 60-80 шт;Fresho;870;https://www.bigbasket.com/media/uploads/p/l/10000780_18-fresho-white-prawns-medium-unpeeled.jpg;1 кг;2
Креветки білі середні неочищені 30-50 шт;Fresho;541;https://www.bigbasket.com/media/uploads/p/l/10000971_14-fresho-white-prawns-medium-unpeeled-30-40-pcs.jpg;500 г;2
Креветки білі середні неочищені 20-30 шт;Fresho;305;https://www.bigbasket.com/media/uploads/p/l/10000972_11-fresho-white-prawns-medium-unpeeled-20-30-pcs.jpg;250 г;2
Гель-лосьйон для тіла з алое вера - заспокійливий догляд, забезпечує 24 години зволоження, не липкий;Nivea;129;https://www.bigbasket.com/media/uploads/p/l/40251049_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg;75 мл;11
Гель-лосьйон для тіла з алое вера - заспокійливий догляд, забезпечує 24 години зволоження, не липкий;Nivea;299;https://www.bigbasket.com/media/uploads/p/l/40251050_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg;200 мл;11
Гель-лосьйон для тіла з алое вера - заспокійливий догляд, забезпечує 24 години зволоження, не липкий;Nivea;479;https://www.bigbasket.com/media/uploads/p/l/40251051_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg;390 мл;11
Французький йогурт - манго;Mamie Yova;45;https://www.bigbasket.com/media/uploads/p/l/40208614_1-mamie-yova-french-yogurt-mango.jpg;90 г;3
A2 Дезі коровяче топлене масло;Fresho Organic;1500;https://www.bigbasket.com/media/uploads/p/l/40211784_5-fresho-organic-a2-desi-cow-ghee.jpg;453 г;8
Шампунь проти лупи;Himalaya;560;https://www.bigbasket.com/media/uploads/p/l/40013464_7-himalaya-anti-dandruff-shampoo.jpg;700 мл;11
Шампунь проти лупи;Himalaya;700;https://www.bigbasket.com/media/uploads/p/l/40177323_3-himalaya-anti-dandruff-shampoo.jpg;1 л;11
Кокосовий порошок - сушений;BB Popular;50;https://www.bigbasket.com/media/uploads/p/l/40133685_6-bb-popular-coconut-powder-desiccated.jpg;100 г;8
Очищаюча піна для вмивання Neem;Himalaya;235;https://www.bigbasket.com/media/uploads/p/l/40013480_5-himalaya-purifying-neem-foaming-face-wash.jpg;150 мл;11
Набір контейнерів для живота тварин - срібло;Steelo;521;https://www.bigbasket.com/media/uploads/p/l/40113995_1-steelo-pet-belly-container-set-silver.jpg;900 мл;9
Праймер від 9 до 5 + компактна матова пудра;Lakme;575;https://www.bigbasket.com/media/uploads/p/l/40143223_2-lakme-9-to-5-primer-matte-powder-foundation-compact.jpg;9 г;11
Гель-лосьйон для тіла з рожевою водою - заспокійливий догляд, забезпечує 24 години зволоження, не липкий;Nivea;129;https://www.bigbasket.com/media/uploads/p/l/40251052_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg;75 мл;11
Гель-лосьйон для тіла з рожевою водою - заспокійливий догляд, забезпечує 24 години зволоження, не липкий;Nivea;299;https://www.bigbasket.com/media/uploads/p/l/40251053_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg;200 мл;11
Гель-лосьйон для тіла з рожевою водою - заспокійливий догляд, забезпечує 24 години зволоження, не липкий;Nivea;479;https://www.bigbasket.com/media/uploads/p/l/40251054_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg;390 мл;11
Освіжаючий спрей для тіла для жінок - англійська лаванда;Yardley London;225;https://www.bigbasket.com/media/uploads/p/l/272265_4-yardley-london-deodorant-english-lavender-for-women.jpg;150 мл;11
Англійський дезодорант Lavender - для жінок;Yardley London;675;https://www.bigbasket.com/media/uploads/p/l/1213514_3-yardley-london-english-lavender-deodorant-for-women.jpg;3х150 мл;11
Англійський лавандовий дезодорант для жінок;Yardley London;450;https://www.bigbasket.com/media/uploads/p/l/1212830_2-yardley-london-english-lavender-deodorant-for-women.jpg;2х150 мл;11
Bio Renew Repair Conditioner - Арганова олія з Марокко;Herbal Essence;650;https://www.bigbasket.com/media/uploads/p/l/40166258_3-herbal-essence-bio-renew-conditioner-with-argan-oil-of-morocco-repairs-smoothens.jpg;400 мл;11
Кондиціонер Argan Oil of Morocco - для відновлення волосся, без завивання, без парабенів, без барвників;Herbal Essences;380;https://www.bigbasket.com/media/uploads/p/l/40233647_4-herbal-essences-argan-oil-of-morocco-conditioner-for-hair-repair-no-frizz-no-paraben-no- colorants.jpg;240 мл;11
Нічний антивіковий крем Total Effects 7-в-одному - для пружної шкіри;Olay;399;https://www.bigbasket.com/media/uploads/p/l/40091741_6-olay-total-effects-7-in-1-anti-ageing-night-skin-cream.jpg;20 г;11
Нічний крем Total Effects 7 в 1 проти старіння - багатий вітаміном B5, C і E;Olay;899;https://www.bigbasket.com/media/uploads/p/l/20005479_10-olay-total-effects-7-in-1-anti-ageing-night-cream-rich-in-vitamin-b5-ce.jpg;50 г;11
Рис Басматі/Басматі Аккі - Супер;India Gate;960;https://www.bigbasket.com/media/uploads/p/l/190594_5-india-gate-basmati-rice-super.jpg;5 кг;8
Подрібнений арахіс Chikkis;IndiSecrets;75;https://www.bigbasket.com/media/uploads/p/l/40202691_7-indisecrets-crushed-peanut-chikkis.jpg;100 г;4
Wottagirl Fragrant Body Splash - Mystic Island;Layerr;215;https://www.bigbasket.com/media/uploads/p/l/30006264_4-layerr-wottagirl-fragrant-body-splash-mystic-island.jpg;135 мл;11
Wottagirl! Духи Спрей - Містичний острів;Layerr;430;https://www.bigbasket.com/media/uploads/p/l/1213544_4-layerr-wottagirl-perfume-spray-mystic-island.jpg;2х135 мл;11
Шампунь Pro Protect Pro Collection - марокканська та арганова олії, без сульфатів;TRESemme;360;https://www.bigbasket.com/media/uploads/p/l/40195269_4-tresele-pro-protect-sulphate-free-shampoo.jpg;340 мл;11
Шампунь Pro Protect Pro Collection - марокканська та арганова олія;TRESemme;236;https://www.bigbasket.com/media/uploads/p/l/40195270_4-tresele-pro-protect-sulphate-free-shampoo.jpg;185 мл;11
Шампунь Pro Protect Pro Collection - марокканська та арганова олії, без сульфатів;TRESemme;860;https://www.bigbasket.com/media/uploads/p/l/40195271_4-tresele-pro-protect-sulphate-free-shampoo.jpg;580 мл;11
Коровяче топлене масло - органічне Білона, чисте та натуральне;Himalayan Natives;1300;https://www.bigbasket.com/media/uploads/p/l/40228894_3-himalayan-natives-cow-ghee-organic-bilona-pure-natural.jpg;1 л;8
Органічне коровяче топлене масло Білона;Himalayan Natives;1320;https://www.bigbasket.com/media/uploads/p/l/1214171_1-himalayan-natives-organic-bilona-cow-ghee.jpg;2 х 500 мл;8
Коровяче топлене масло/туппа - органічна Білона;Himalayan Natives;399;https://www.bigbasket.com/media/uploads/p/l/40198149_3-himalayan-natives-cow-ghee-organic-bilona.jpg;250 мл;8
Коровяче топлене масло/туппа - органічна Білона;Himalayan Natives;660;https://www.bigbasket.com/media/uploads/p/l/40198150_3-himalayan-natives-cow-ghee-organic-bilona.jpg;500 мл;8
Фініки/Харджура - Червон;BB Royal;300;https://www.bigbasket.com/media/uploads/p/l/40076869_1-bb-royal-dates-red-seedless.jpg;500 г;8
Naturale Nourishing Coconut Water Душ для тіла;Pears;200;https://www.bigbasket.com/media/uploads/p/l/40178087_2-pears-naturale-nourishing-coconut-water-bodywash.jpg;250 мл;11
Олія для тіла - оливкова та мигдальна;Parachute Advansed;135;https://www.bigbasket.com/media/uploads/p/l/40200749_1-parachute-advansed-olive-almond-body-oil-for-nourished-glowing-skin.jpg;200 мл;11
Олія для тіла - оливкова та мигдальна;Parachute Advansed;250;https://www.bigbasket.com/media/uploads/p/l/40200750_1-parachute-advansed-olive-almond-body-oil-for-nourished-glowing-skin.jpg;400 мл;11
Живильний лосьйон для тіла - захищає суху шкіру, алое вера та зимова вишня;Himalaya;160;https://www.bigbasket.com/media/uploads/p/l/40000416_11-himalaya-nourishing-body-lotion.jpg;200 мл;11
Живильний лосьйон для тіла - захищає суху шкіру, Алое Віра та зимова вишня, Гідра-Нутрі Баланс;Himalaya;320;https://www.bigbasket.com/media/uploads/p/l/100355510_11-himalaya-nourishing-body-lotion.jpg;400 мл;11
Живильний лосьйон для тіла - захищає суху шкіру, Алое Віра та зимова вишня, Гідра-Нутрі Баланс;Himalaya;75;https://www.bigbasket.com/media/uploads/p/l/40000415_11-himalaya-nourishing-body-lotion.jpg;100 мл;11
Матова рідка фарба для губ Forever Matte;Lakme;295;https://www.bigbasket.com/media/uploads/p/l/40193711_2-lakme-forever-matte-liquid-lip-colour.jpg;5,6 мл;11
Гель для тіла з олією макадамії та екстрактом півонії + підбадьорливий засіб для миття рук (750 мл);Palmolive;878;https://www.bigbasket.com/media/uploads/p/l/1212916_1-palmolive-body-wash-macadamia-oil-peony-extracts-invigorating-handwash-refill-750ml.jpg;комбо;11
Харі - Джира;Tasties;238;https://www.bigbasket.com/media/uploads/p/l/1203320_1-tasties-khari-jeera.jpg;2х200 гр;3
Харі - Джира;Tasties;119;https://www.bigbasket.com/media/uploads/p/l/40106025_7-tasties-khari-jeera.jpg;200 г;3
Пелюшки Dry Pants - Маленькі;Huggies;99;https://www.bigbasket.com/media/uploads/p/l/40190032_1-huggies-dry-pants-diapers-small.jpg;10 шт;7
Сухі підгузники - невеликі, технологія Bubble-bed, Cottony Soft;Huggies;199;https://www.bigbasket.com/media/uploads/p/l/40190033_2-huggies-dry-pants-diapers-small.jpg;20 шт;7
Сухі підгузники - невеликі, технологія Bubble-bed, Cottony Soft;Huggies;349;https://www.bigbasket.com/media/uploads/p/l/40190034_2-huggies-dry-pants-diapers-small.jpg;36 шт;7
Підгузки Dry Pants - малий розмір;Huggies;698;https://www.bigbasket.com/media/uploads/p/l/1212868_1-huggies-dry-pants-diapers-small-size.jpg;Пакет 2x36;7
Популярна пластикова кухоль для купання - рожева;BB Home;49.00;https://www.bigbasket.com/media/uploads/p/l/40172186_6-bb-home-popular-plastic-bathing-mug-pink.jpg;1 л;5
Популярна пластикова кухоль для купання - рожева;BB Home;118;https://www.bigbasket.com/media/uploads/p/l/1213219_2-bb-home-popular-plastic-bathing-mug-pink.jpg;2 х 1,5 л;5
Популярна пластикова кухоль для купання - рожева;BB Home;59;https://www.bigbasket.com/media/uploads/p/l/40172188_6-bb-home-popular-plastic-bathing-mug-pink.jpg;1,5 л;5
Популярна пластикова кухоль для купання - рожева;BB Home;98;https://www.bigbasket.com/media/uploads/p/l/1213198_2-bb-home-popular-plastic-bathing-mug-pink.jpg;2 х 1 л;5
BB Royal Organic Kashmir Honey, 500 г + Emperia Green Tea - Honey Lemon, 35 г;bb Combo;594;https://www.bigbasket.com/media/uploads/p/l/1215051_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-emperia-green-tea-honey-lemon-35- g.jpg;комбо;4
Сухий імбир/Адарах;BB Royal;40.00;https://www.bigbasket.com/media/uploads/p/l/30000284_8-bb-royal-dry-gingeradrak.jpg;50 г;8
Сухий імбир/Адарах;BB Royal;80;https://www.bigbasket.com/media/uploads/p/l/40026599_6-bb-royal-dry-gingeradrak.jpg;100 г;8
Морозиво Rajbhog;Amul;40.00;https://www.bigbasket.com/media/uploads/p/l/40190796_1-amul-rajbhog-ice-cream.jpg;125 мл;3
Вафлі ванільні;Britannia Treat;50;https://www.bigbasket.com/media/uploads/p/l/40224030_2-britannia-treat-treat-creme-wafers-vanilla.jpg;60г;4
Курка - нарізка біряні, 20-25 шт;Fresho;474;https://www.bigbasket.com/media/uploads/p/l/40081296_4-fresho-chicken-biryani-cut.jpg;1 кг;2
Швидка ручна збивачка з нержавіючої сталі - унікальний дизайн і міцність;Pigeon Steel;180;https://www.bigbasket.com/media/uploads/p/l/40249690_1-pigeon-swift-stainless-steel-hand-beater-unique-design-durable.jpg;1 шт;9
Органічний гімалайський кашмірський мед;BB Royal;858;https://www.bigbasket.com/media/uploads/p/l/1213800_1-bb-royal-organic-himalayan-kashmir-honey.jpg;2х500 гр;4
Органічний гімалайський кашмірський мед;BB Royal;429;https://www.bigbasket.com/media/uploads/p/l/40184646_8-bb-royal-organic-himalayan-kashmir-honey.jpg;500 г;4
Біоабрикосовий освіжаючий гель для тіла;BIOTIQUE;199;https://www.bigbasket.com/media/uploads/p/l/40179817_4-biotique-bio-apricot-refreshing-body-wash.jpg;200 мл;11
Гірчиця/Sasive - Малий;BB Popular;15.00;https://www.bigbasket.com/media/uploads/p/l/40133689_8-bb-popular-mustardrai-small.jpg;50 г;8
Til/Ellu - нейлон;BB Royal;100;https://www.bigbasket.com/media/uploads/p/l/40075121_7-bb-royal-til-nylon.jpg;200 г;8
Нейлон Til/Ellu;BB Royal;50;https://www.bigbasket.com/media/uploads/p/l/40000222_7-bb-royal-til-nylon-100-g.jpg;100 г;8
Гарам Масала;BB Royal;40.00;https://www.bigbasket.com/media/uploads/p/l/40183511_1-bb-royal-garam-masala.jpg;50 г;8
Креветки білі Джамбо очищені та очищені 30-40 шт;Fresho;1125;https://www.bigbasket.com/media/uploads/p/l/40225845_2-fresho-white-prawns-jumbo-peeled-de-veined.jpg;500 г;2
Креветки білі Джамбо очищені та очищені 10-20 шт;Fresho;624;https://www.bigbasket.com/media/uploads/p/l/40225846_1-fresho-white-prawns-jumbo-peeled-de-veined.jpg;250 г;2
Готовий до вживання протеїновий молочний коктейль - холодна кава;Raw Pressery;100;https://www.bigbasket.com/media/uploads/p/l/40184800_5-raw-pressery-protein-milkshake-cold-coffee.jpg;200 мл;3
Готовий до вживання протеїновий молочний коктейль - холодна кава;Raw Pressery;300;https://www.bigbasket.com/media/uploads/p/l/1213867_1-raw-pressery-protein-milkshake-cold-coffee.jpg;3х200 мл;3
Готовий до вживання протеїновий молочний коктейль - холодна кава;Raw Pressery;200;https://www.bigbasket.com/media/uploads/p/l/1214615_1-raw-pressery-protein-milkshake-cold-coffee.jpg;2х200 мл;3
Подарунковий набір посуду з антипригарним покриттям - блакитний, плоский Tawa 26 см + Kadai з кришкою SS 22,5 см, 2,8 мм;Nirlon;1450;https://www.bigbasket.com/media/uploads/p/l/40157433_4-nirlon-combo-coloured-non-stick-flat-tawa-kadai-blue.jpg;2 шт;9
9To5 Primer + Matte Perfect Cover Foundation - W240, теплий бежевий;Lakme;500;https://www.bigbasket.com/media/uploads/p/l/40183362_3-lakme-9to5-primer-matte-perfect-cover-foundation-w240-warm-beige.jpg;25 мл;11
Королівський органічний дикий мед, 500 г + органічний чайний настій IndiSecrets, чистий тулсі, 34 г;bb Combo;598;https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg;комбо;4
Енергетичний батончик Nutrition - мигдаль і родзинки;GoodDiet;52;https://www.bigbasket.com/media/uploads/p/l/40130160_14-gooddiet-nutrition-energy-bar-almonds-raisins.jpg;40 г;4
Енергетичний батончик Nutrition - мигдаль і родзинки;GoodDiet;156;https://www.bigbasket.com/media/uploads/p/l/1205652_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg;3х40 гр;4
Енергетичний батончик Nutrition - мигдаль і родзинки;GoodDiet;312;https://www.bigbasket.com/media/uploads/p/l/1205653_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg;6х40 г;4
Енергетичний батончик Nutrition - мигдаль і родзинки;GoodDiet;520;https://www.bigbasket.com/media/uploads/p/l/1205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg;10х40 гр;4
Шампунь з олією чорного насіння червоної цибулі - без парабенів, pH-баланс;Wow Skin Science;999;https://www.bigbasket.com/media/uploads/p/l/40220157_2-wow-skin-science-red-onion-black-seed-oil-shampoo-no-parabens-ph-balances.jpg;1 л;11
Соєвий напій Kesar Pista;Sofit ;435;https://www.bigbasket.com/media/uploads/p/l/1205152_3-sofit-soya-drink-kesar-pista.jpg;3х1 л;3
Соєвий напій Kesar Pista;Sofit ;35.00;https://www.bigbasket.com/media/uploads/p/l/264233_15-sofit-soya-drink-kesar-pista.jpg;200 мл;3
Соєвий напій Kesar Pista;Sofit ;290;https://www.bigbasket.com/media/uploads/p/l/1202890_3-sofit-soya-drink-kesar-pista.jpg;2х1 л;3
Соєвий напій Kesar Pista;Sofit ;145;https://www.bigbasket.com/media/uploads/p/l/175116_14-sofit-soya-drink-kesar-pista.jpg;1 л;3
Соєвий напій Kesar Pista;Sofit ;105;https://www.bigbasket.com/media/uploads/p/l/1201487_4-sofit-soya-drink-kesar-pista.jpg;3х200 мл;3
Соєвий напій Kesar Pista;Sofit ;140;https://www.bigbasket.com/media/uploads/p/l/1209242_4-sofit-soya-drink-kesar-pista.jpg;4х200 мл;3
Золотий набір для обличчя;VLCC;320;https://www.bigbasket.com/media/uploads/p/l/307406_6-vlcc-gold-facial-kit.jpg;60 г;11
Золотий набір для обличчя;VLCC;640;https://www.bigbasket.com/media/uploads/p/l/1213559_1-vlcc-gold-facial-kit.jpg;2х60 гр;11
Охолоджуючий гель для обличчя з алое вера;Lever Ayush;110;https://www.bigbasket.com/media/uploads/p/l/40166365_4-lever-ayush-aloe-vera-cooling-face-gel.jpg;150 г;11
Джира Аджвайн Раск;Tasties;75;https://www.bigbasket.com/media/uploads/p/l/40106013_8-tasties-jeera-ajwain-rusk.jpg;200 г;3
Джира Аджвайн Раск;Tasties;150;https://www.bigbasket.com/media/uploads/p/l/1203287_3-tasties-jeera-ajwain-rusk.jpg;2х200 гр;3
Королівський органічний дикий мед, 500 г+IndiSecrets Pure Tulsi, імбир і куркума, 36 г;bb Combo;598;https://www.bigbasket.com/media/uploads/p/l/1220660_1-bb-combo-royal-organic-wild-honey-500gindisecrets-pure-tulsi-ginger-turmeric-36g.jpg;комбо;4
Аромат спрей для тіла - Наполеон;Fogg ;275;https://www.bigbasket.com/media/uploads/p/l/40001569_3-fogg-fragrance-body-spray-napoleon.jpg;150 мл;11
Аромат спрей для тіла - Наполеон;Fogg ;550;https://www.bigbasket.com/media/uploads/p/l/1209964_1-fogg-fragrance-body-spray-napoleon.jpg;2х150 мл;11
Калькутта/бенгальська тенгра риба – ціла очищена;Fresho;207;https://www.bigbasket.com/media/uploads/p/l/40227746_1-fresho-tengra-fish-whole-cut-fresh.jpg;250 г;2
Калькутта/бенгальська тенгра риба – ціла очищена;Fresho;374;https://www.bigbasket.com/media/uploads/p/l/40227747_2-fresho-tengra-fish-whole-cut-high-quality-fresh.jpg;500 г;2
Риба - Катла, зав;Fresho;124;https://www.bigbasket.com/media/uploads/p/l/40087793_2-fresho-fish-katla-head.jpg;250 г;2
Риба - Катла, зав;Fresho;166;https://www.bigbasket.com/media/uploads/p/l/40087794_1-fresho-fish-katla-head.jpg;500 г;2
Торт з банановим пудингом – нарізаний;Elite;60;https://www.bigbasket.com/media/uploads/p/l/40204880_2-elite-banana-pudding-cake-sliced.jpg;150 г;3
XX3 Cologne Spray - духи без газу, пряно-деревні, сприятливі для шкіри, для чоловіків;Engage;275;https://www.bigbasket.com/media/uploads/p/l/30008984_2-engage-xx3-cologne-spray-for-men.jpg;135 мл;11
XX3 Cologne - для чоловіків;Engage;550;https://www.bigbasket.com/media/uploads/p/l/1213540_1-engage-xx3-cologne-for-men.jpg;2х135 мл;11
Deep Clean Facial Cleanser - для нормальної та жирної шкіри;Neutrogena;420;https://www.bigbasket.com/media/uploads/p/l/1221065_2-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg;3 х 50 мл;11
Deep Clean Facial Cleanser - для нормальної та жирної шкіри;Neutrogena;475;https://www.bigbasket.com/media/uploads/p/l/258147_6-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg;200 мл;11
Deep Clean Facial Cleanser - для нормальної та жирної шкіри;Neutrogena;140;https://www.bigbasket.com/media/uploads/p/l/258132_6-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg;50 мл;11
Deep Clean Facial Cleanser - для нормальної та жирної шкіри;Neutrogena;950;https://www.bigbasket.com/media/uploads/p/l/1213567_1-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg;2х200 мл;11
Освіжаючий спрей для тіла для жінок - Англійська лаванда + Англійська троянда + Ранкова роса;Yardley London;627;https://www.bigbasket.com/media/uploads/p/l/40163585_2-yardley-london-deo-tripack-for-women-english-lavender-english-rose-morning-dew.jpg;150 мл;11
Миттєвий мікс Rava Idli;Aashirvaad;125;https://www.bigbasket.com/media/uploads/p/l/40154067_5-aashirvaad-instant-mix-rava-idli.jpg;500 г;4
Калькутта/Бенгальська риба Hilsa - нарізані шматки, великі;Fresho;902;https://www.bigbasket.com/media/uploads/p/l/40088541_1-fresho-hilsa-fish-cut-pieces-large.jpg;250 г;2
Калькутта/Бенгальська риба Hilsa - нарізані шматки, великі;Fresho;1625;https://www.bigbasket.com/media/uploads/p/l/40088542_1-fresho-hilsa-fish-cut-pieces-large.jpg;500 г;2
Калькутта/Бенгальська риба Hilsa - нарізані шматки, великі;Fresho;3155;https://www.bigbasket.com/media/uploads/p/l/40088543_1-fresho-hilsa-fish-cut-pieces-large.jpg;1 кг;2
Regenerist Revitalizing Hydration Day Cream - З SPF 15 UVA/UVB, захищає шкіру;Olay;1399;https://www.bigbasket.com/media/uploads/p/l/20004834_8-olay-regenerist-revitalising-hydration-day-cream-with-spf-15-uvauvb-protects-skin.jpg;50 г;11
HD PRO Conceal;LA girl;695;https://www.bigbasket.com/media/uploads/p/l/40147485_1-la-girl-hd-pro-conceal.jpg;8 г;11
Ефірна олія розмарину;Soulflower;450;https://www.bigbasket.com/media/uploads/p/l/30006513_4-soulflower-rosemary-essential-oil.jpg;15 мл;11
Ефірна олія розмарину;Soulflower;850;https://www.bigbasket.com/media/uploads/p/l/40079154_2-soulflower-rosemary-essential-oil.jpg;30 мл;11
Гель для миття тіла та душу - прохолодний, забезпечує захист від запаху, мята та бергамот;Dettol;200;https://www.bigbasket.com/media/uploads/p/l/40184903_7-dettol-body-wash-shower-gel-cool-provides-odour-protection-mint-bergamot.jpg;250 мл;11
Bright Complete Duo Action Face Wash - бореться з темними плямами;Garnier;210;https://www.bigbasket.com/media/uploads/p/l/40147926_6-garnier-bright-complete-brightening-duo-action-face-wash.jpg;100 г;11
Оригінальний дезодорант для жінок;Dove;240;https://www.bigbasket.com/media/uploads/p/l/100176505_9-dove-original-deodorant-for-women.jpg;150 мл;11
Лосьйон для тіла Extra Whitening Cell Repair SPF 15 - для всіх типів шкіри, вітамін С у 50 разів, видимі результати через 2 тижні;Nivea;449;https://www.bigbasket.com/media/uploads/p/l/40007430_12-nivea-extra-whitening-cell-repair-body-lotion-spf-15-50x-vitamin-c.jpg;400 мл;11
Зубна щітка для чутливості та захисту ясен - для кращого очищення, покращує здоровя порожнини рота, мяка;Sensodyne;100;https://www.bigbasket.com/media/uploads/p/l/40228310_1-sensodyne-sensitivity-gum-protection-toothbrush-for-better-cleaning-improves-oral-health-soft.jpg;1 шт;11
Зубна щітка для підвищення чутливості та ясен - з мякою щетиною, гнучкою шийкою, краще очищення, без надмірного тиску;Sensodyne;200;https://www.bigbasket.com/media/uploads/p/l/40228311_2-sensodyne-sensitivity-gum-protection-toothbrush-for-better-cleaning-improves-oral-health-soft.jpg;3 шт;11
Рис - Баскаті;BB Royal;90;https://www.bigbasket.com/media/uploads/p/l/40056476_5-bb-royal-rice-baskati.jpg;1 кг;8
Рис - Баскаті;BB Royal;900;https://www.bigbasket.com/media/uploads/p/l/40056477_6-bb-royal-rice-baskati.jpg;10 кг;8
Рис - Баскаті;BB Royal;450;https://www.bigbasket.com/media/uploads/p/l/40056479_5-bb-royal-rice-baskati.jpg;5 кг;8
Кокосовий порошок - сушений;BB Popular;100;https://www.bigbasket.com/media/uploads/p/l/40133686_4-bb-popular-coconut-powder-desiccated.jpg;200 г;8
Сухофрукти Полуниця;Fresho Signature;190;https://www.bigbasket.com/media/uploads/p/l/1201145_2-fresho-signature-dry-fruit-strawberry.jpg;2х50 гр;6
Сухофрукти Полуниця;Fresho Signature;380;https://www.bigbasket.com/media/uploads/p/l/1201146_2-fresho-signature-dry-fruit-strawberry.jpg;4х50 гр;6
Сухофрукти Полуниця;Fresho Signature;570;https://www.bigbasket.com/media/uploads/p/l/1201147_2-fresho-signature-dry-fruit-strawberry.jpg;6х50 г;6
Полуниця;Fresho Signature;95;https://www.bigbasket.com/media/uploads/p/l/40076828_6-fresho-signature-dry-fruit-strawberry.jpg;50 г;6
9To5 Primer + Matte Perfect Cover Foundation - N340, нейтральний мигдаль;Lakme;500;https://www.bigbasket.com/media/uploads/p/l/40183367_4-lakme-9to5-primer-matte-perfect-cover-foundation-n340-neutral-almond.jpg;25 мл;11
Combo - індукційна алюмінієва скороварка із зовнішньою кришкою та загальною кришкою;Srushti Gold;2999;https://www.bigbasket.com/media/uploads/p/l/40128244_7-srushti-gold-combo-outer-lid-induction-base-aluminum-pressure-cooker-with-colon-lid.jpg;3 шт;9
Світлодіодна лампа - 8,5 Вт, Cool Day Light, Ace Saver Base B22;Philips;190;https://www.bigbasket.com/media/uploads/p/l/40186900_1-philips-led-bulb-85-watt-cool-day-light-ace-saver-base-b22.jpg;1 шт;9
Світлодіодна лампа - 8,5 Вт, Cool Day Light, Ace Saver Base B22;Philips;380;https://www.bigbasket.com/media/uploads/p/l/1214645_1-philips-led-bulb-85-watt-cool-day-light-ace-saver-base-b22.jpg;2 х 1 шт;9
Батончик молочного шоколаду - чисто бельгійський;Lindberg;378;https://www.bigbasket.com/media/uploads/p/l/1201376_1-lindberg-milk-chocolate-bar-pure-belgian.jpg;2х45 г;6
Батончик молочного шоколаду - чисто бельгійський;Lindberg;189;https://www.bigbasket.com/media/uploads/p/l/40088220_8-lindberg-milk-chocolate-bar-pure-belgian.jpg;45 г;6
Паста - Кіноа;HappyChef;490;https://www.bigbasket.com/media/uploads/p/l/1213504_2-happychef-pasta-quinoa.jpg;2х500 гр;6
